od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
87,3,649,0,0,0,0,sov,PM,6.12,0,1,1,0.0,10.0,10.0032,10.0032,12,5.8034,0.060900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
88,3,650,0,0,0,0,sov,PM,6.12,0,1,1,0.0,8.1,8.1140,8.1140,11,4.5247,0.141520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
89,3,651,0,0,0,0,sov,PM,25.74,0,1,1,0.0,6.6,6.6117,6.6117,10,3.7202,3.826260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
90,3,652,0,0,0,0,sov,PM,9.79,0,1,1,0.0,9.7,9.6856,9.6856,10,4.9318,1.455220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
91,3,653,0,0,0,0,sov,PM,6.12,0,1,1,0.0,8.3,8.2795,8.2795,11,4.7881,0.145580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
92,3,654,0,0,0,0,sov,PM,6.12,0,1,1,0.0,5.6,5.6252,5.6252,9,3.0476,0.301600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
93,3,2061,0,0,0,0,sov,PM,6.12,0,1,1,0.0,7.7,7.7232,7.7232,10,4.2985,0.126440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
94,3,2125,0,0,0,0,sov,PM,4.12,0,1,1,0.0,45.2,45.1872,45.1872,14,10.6691,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
95,3,2125,0,0,1,0,sov,PM,8.11,0,1,1,0.0,17.7,17.7380,17.7380,20,11.1112,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
96,3,2136,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.5,17.4889,17.4889,22,10.0568,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
97,3,2137,0,0,0,0,sov,PM,6.12,0,1,1,0.0,20.7,20.6850,20.6850,24,12.0180,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
98,3,2142,0,0,0,0,sov,PM,3.75,0,1,1,0.0,42.4,42.4038,42.4038,12,7.9385,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
99,3,2142,0,0,1,0,sov,PM,8.48,0,1,1,0.0,15.0,14.9547,14.9547,18,8.3806,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
100,3,2146,0,0,0,0,sov,PM,4.07,0,1,1,0.0,44.7,44.7442,44.7442,15,10.3194,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
101,3,2146,0,0,1,0,sov,PM,8.16,0,1,1,0.0,17.3,17.2951,17.2951,21,10.7615,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
102,3,2147,0,0,0,0,sov,PM,6.12,0,1,1,0.0,20.9,20.8718,20.8718,24,12.0803,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
103,3,2197,0,0,0,0,sov,PM,6.12,0,1,1,0.0,5.6,5.6455,5.6455,9,3.0769,0.193140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
104,5,2,0,0,0,0,sov,PM,66.74,0,1,1,0.0,14.8,14.8050,14.8050,24,9.3123,9.919740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
105,5,3,0,0,0,0,sov,PM,6.12,0,1,1,0.0,13.5,13.4537,13.4537,22,8.5810,0.633360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
106,5,4,0,0,0,0,sov,PM,185.61,0,1,1,0.0,6.0,6.0272,6.0272,12,3.9329,27.589439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
107,6,1,0,0,0,0,sov,PM,127.23,0,1,1,0.0,14.4,14.4385,14.4385,18,12.3623,18.912640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
108,6,2,0,0,0,0,sov,PM,31.39,0,1,1,0.0,47.3,47.3086,47.3086,16,12.1108,8.155380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
109,6,2,0,0,1,0,sov,PM,23.48,0,1,1,0.0,19.0,18.9637,18.9637,22,12.5529,8.155380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
110,6,3,0,0,0,0,sov,PM,81.22,0,1,1,0.0,46.0,45.9573,45.9573,14,11.3795,20.346979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
111,6,3,0,0,1,0,sov,PM,55.67,0,1,1,0.0,17.6,17.6123,17.6123,20,11.8216,20.346979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
112,6,4,0,0,0,0,sov,PM,274.08,0,1,1,0.0,12.7,12.6580,12.6580,12,9.9494,40.740360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
113,6,8,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.3,16.3482,16.3482,20,12.8788,0.353220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
114,6,9,0,0,0,0,sov,PM,3.86,0,1,1,0.0,45.1,45.0999,45.0999,14,10.8074,0.319580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
115,6,9,0,0,1,0,sov,PM,8.38,0,1,1,0.0,16.8,16.7550,16.7550,20,11.2495,0.319580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
116,6,10,0,0,0,0,sov,PM,3.91,0,1,1,0.0,45.6,45.5508,45.5508,16,11.0523,0.319580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
117,6,10,0,0,1,0,sov,PM,8.32,0,1,1,0.0,17.2,17.2059,17.2059,22,11.4944,0.319580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
118,6,12,0,0,0,0,sov,PM,3.80,0,1,1,0.0,44.9,44.8951,44.8951,15,10.7697,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
119,6,12,0,0,1,0,sov,PM,8.43,0,1,1,0.0,16.4,16.4069,16.4069,19,11.5847,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
120,6,14,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.8,14.8063,14.8063,16,10.5173,0.390340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
121,6,17,0,0,0,0,sov,PM,6.12,0,1,1,0.0,12.8,12.7952,12.7952,11,8.6251,0.663520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
122,6,19,0,0,0,0,sov,PM,3.79,0,1,1,0.0,44.6,44.6032,44.6032,14,10.5056,0.289420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
123,6,19,0,0,1,0,sov,PM,8.45,0,1,1,0.0,16.3,16.2583,16.2583,20,10.9477,0.289420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
124,6,602,0,0,0,0,sov,PM,6.12,0,1,1,0.0,22.8,22.8346,22.8346,19,13.7019,0.072500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
125,6,617,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.0,16.0117,16.0117,13,10.2070,0.662360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
126,6,619,0,0,0,0,sov,PM,6.12,0,1,1,0.0,12.9,12.9269,12.9269,10,8.0753,0.495320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
127,6,620,0,0,0,0,sov,PM,6.47,0,1,1,0.0,9.2,9.2013,9.2013,8,6.3953,0.961060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
128,6,621,0,0,0,0,sov,PM,3.52,0,1,1,0.0,43.0,42.9533,42.9533,12,8.9816,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
129,6,621,0,0,1,0,sov,PM,8.71,0,1,1,0.0,14.6,14.6083,14.6083,18,9.4237,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
130,6,622,0,0,0,0,sov,PM,3.55,0,1,1,0.0,44.4,44.4420,44.4420,16,10.6915,0.263320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
131,6,622,0,0,1,0,sov,PM,8.68,0,1,1,0.0,15.1,15.1211,15.1211,18,10.6305,0.263320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
132,6,623,0,0,0,0,sov,PM,3.05,0,1,1,0.0,40.7,40.7328,40.7328,11,7.7673,0.267380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
133,6,623,0,0,1,0,sov,PM,9.18,0,1,1,0.0,12.4,12.3878,12.3878,17,8.2094,0.267380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
134,6,624,0,0,0,0,sov,PM,3.45,0,1,1,0.0,42.5,42.5464,42.5464,11,8.6868,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
135,6,624,0,0,1,0,sov,PM,8.78,0,1,1,0.0,14.2,14.2015,14.2015,17,9.1289,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
136,6,625,0,0,0,0,sov,PM,3.59,0,1,1,0.0,43.3,43.3422,43.3422,12,9.4740,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
137,6,625,0,0,1,0,sov,PM,8.64,0,1,1,0.0,15.0,14.9972,14.9972,18,9.9161,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
138,6,626,0,0,0,0,sov,PM,3.79,0,1,1,0.0,44.7,44.6514,44.6514,12,9.9104,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
139,6,626,0,0,1,0,sov,PM,8.44,0,1,1,0.0,16.3,16.3064,16.3064,18,10.3525,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
140,6,627,0,0,0,0,sov,PM,3.66,0,1,1,0.0,43.8,43.7826,43.7826,12,9.5882,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
141,6,627,0,0,1,0,sov,PM,8.57,0,1,1,0.0,15.4,15.4376,15.4376,18,10.0303,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
142,6,628,0,0,0,0,sov,PM,6.12,0,1,1,0.0,15.3,15.3043,15.3043,16,10.4299,0.206480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
143,6,633,0,0,0,0,sov,PM,3.67,0,1,1,0.0,44.0,44.0021,44.0021,13,9.7205,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
144,6,633,0,0,1,0,sov,PM,8.56,0,1,1,0.0,15.5,15.5139,15.5139,17,10.5354,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
145,6,637,0,0,0,0,sov,PM,3.90,0,1,1,0.0,45.6,45.5992,45.5992,15,10.7704,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
146,6,637,0,0,1,0,sov,PM,8.34,0,1,1,0.0,17.1,17.1111,17.1111,19,11.5853,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
147,6,640,0,0,0,0,sov,PM,3.95,0,1,1,0.0,45.8,45.8238,45.8238,14,10.7196,0.289420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
148,6,640,0,0,1,0,sov,PM,8.28,0,1,1,0.0,17.5,17.4789,17.4789,20,11.1617,0.289420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
149,6,645,0,0,0,0,sov,PM,4.04,0,1,1,0.0,46.6,46.6006,46.6006,15,11.2631,0.082940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
150,6,645,0,0,1,0,sov,PM,8.19,0,1,1,0.0,18.3,18.2557,18.2557,21,11.7052,0.082940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
151,6,646,0,0,0,0,sov,PM,6.12,0,1,1,0.0,21.5,21.4936,21.4936,23,15.4340,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
152,6,647,0,0,0,0,sov,PM,6.12,0,1,1,0.0,16.6,16.6446,16.6446,20,12.7439,0.390340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
153,6,649,0,0,0,0,sov,PM,3.06,0,1,1,0.0,40.8,40.7613,40.7613,11,7.8081,0.289420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
154,6,649,0,0,1,0,sov,PM,9.17,0,1,1,0.0,12.4,12.4163,12.4163,17,8.2502,0.289420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
155,6,650,0,0,0,0,sov,PM,3.24,0,1,1,0.0,41.5,41.5493,41.5493,10,7.8553,0.285940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
156,6,650,0,0,1,0,sov,PM,8.99,0,1,1,0.0,13.2,13.2044,13.2044,16,8.2974,0.285940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
157,6,651,0,0,0,0,sov,PM,3.71,0,1,1,0.0,44.1,44.1237,44.1237,12,9.4470,0.153700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
158,6,651,0,0,1,0,sov,PM,8.52,0,1,1,0.0,15.8,15.7788,15.7788,18,9.8891,0.153700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
159,6,652,0,0,0,0,sov,PM,3.87,0,1,1,0.0,45.2,45.2122,45.2122,13,10.0861,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
160,6,652,0,0,1,0,sov,PM,8.36,0,1,1,0.0,16.9,16.8672,16.8672,19,10.5282,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
161,6,653,0,0,0,0,sov,PM,3.80,0,1,1,0.0,44.7,44.7292,44.7292,14,10.4803,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
162,6,653,0,0,1,0,sov,PM,8.43,0,1,1,0.0,16.4,16.3842,16.3842,20,10.9224,0.161240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
163,6,654,0,0,0,0,sov,PM,3.92,0,1,1,0.0,45.6,45.5895,45.5895,16,10.8110,0.214020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
164,6,654,0,0,1,0,sov,PM,8.31,0,1,1,0.0,17.2,17.2446,17.2446,22,11.2531,0.214020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
165,6,2061,0,0,0,0,sov,PM,3.50,0,1,1,0.0,42.9,42.8568,42.8568,11,8.9287,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
166,6,2061,0,0,1,0,sov,PM,8.73,0,1,1,0.0,14.5,14.5118,14.5118,17,9.3708,0.261580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
167,6,2136,0,0,0,0,sov,PM,6.12,0,1,1,0.0,14.1,14.1400,14.1400,13,9.0669,0.193720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
168,6,2137,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.3,17.3361,17.3361,15,11.0281,0.175160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
169,6,2142,0,0,0,0,sov,PM,7.14,0,1,1,0.0,8.9,8.9302,8.9302,7,5.6042,1.061980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
170,6,2147,0,0,0,0,sov,PM,6.12,0,1,1,0.0,17.5,17.5229,17.5229,15,11.0904,0.175160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
171,6,2197,0,0,0,0,sov,PM,4.06,0,1,1,0.0,46.8,46.7882,46.7882,16,11.3903,0.169360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
172,6,2197,0,0,1,0,sov,PM,8.17,0,1,1,0.0,18.4,18.4432,18.4432,22,11.8324,0.169360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
173,7,18,0,0,0,0,sov,PM,8.08,0,1,1,0.0,6.6,6.5866,6.5866,10,4.5941,1.200600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
174,7,766,0,0,0,0,sov,PM,37.53,0,1,1,0.0,5.5,5.5013,5.5013,7,3.1470,5.579020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
